latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
17.61006,83.20406,309.59,0.57,0.43,2020-10-28,2023,N,VIIRS,n,2,293.05,1.5,N,2
17.69488,83.24443,307.35,0.57,0.43,2020-10-28,2023,N,VIIRS,n,2,293.09,1.75,N,2
17.59715,83.18496,319.12,0.57,0.43,2020-10-28,2023,N,VIIRS,n,2,290.92,3.15,N,2
17.6011,83.18574,331.81,0.57,0.43,2020-10-28,2023,N,VIIRS,n,2,291.68,5.82,N,2
17.6061,83.20325,308.84,0.57,0.43,2020-10-28,2023,N,VIIRS,n,2,292.85,1.5,N,2
17.60638,83.20315,326.05,0.41,0.37,2020-10-29,0733,N,VIIRS,l,2,296.58,2.05,D,2
17.62125,83.19454,297.61,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,280.57,0.45,N,2
17.60988,83.20335,319.77,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,289.34,1.46,N,2
17.60657,83.20277,312.71,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,289.92,1.46,N,2
17.59949,83.18302,337.29,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,283.24,4.35,N,2
17.61319,83.20391,309.37,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,287.04,0.45,N,2
17.69555,83.24069,301.58,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,286.92,0.23,N,2
17.62457,83.19511,298.44,0.38,0.36,2020-10-29,2004,N,VIIRS,n,2,280.02,0.45,N,2
17.70147,83.25903,328.15,0.48,0.48,2020-10-30,0714,N,VIIRS,n,2,295.04,2.41,D,0
17.5986,83.18092,335.34,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,291.09,13.46,N,2
17.60247,83.1815,319.63,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,290.23,1.95,N,2
17.60755,83.2028,306.11,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,292.39,1.28,N,2
17.61142,83.20335,305.24,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,291.62,1.28,N,2
17.69368,83.24254,303.12,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,287.87,1.57,N,2
17.78828,83.09657,302.18,0.54,0.42,2020-10-30,1945,N,VIIRS,n,2,286.01,0.55,N,0
17.59794,83.18595,319.64,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,290.49,13.46,N,2
17.60181,83.18652,312.05,0.53,0.42,2020-10-30,1945,N,VIIRS,n,2,290.28,1.95,N,2
17.59898,83.18107,304.93,0.72,0.76,2020-11-01,1907,N,VIIRS,n,2,288.01,1.95,N,2
17.60716,83.20068,308.07,0.72,0.76,2020-11-01,1907,N,VIIRS,n,2,288.43,1.93,N,2
17.60136,83.18569,303.17,0.72,0.76,2020-11-01,1907,N,VIIRS,n,2,288.28,1.56,N,2
17.59852,83.18505,319.34,0.48,0.64,2020-11-01,2048,N,VIIRS,n,2,289.54,2.11,N,2
17.60949,83.20359,306.12,0.48,0.65,2020-11-01,2048,N,VIIRS,n,2,289.99,1.27,N,2
17.60138,83.18324,326.37,0.47,0.48,2020-11-02,2029,N,VIIRS,n,2,290.73,4.15,N,2
17.60675,83.20273,307.01,0.47,0.48,2020-11-02,2029,N,VIIRS,n,2,290.78,3.49,N,2
17.62152,83.19666,305.79,0.47,0.48,2020-11-02,2029,N,VIIRS,n,2,290.61,1.54,N,2
17.60108,83.18521,306.4,0.41,0.37,2020-11-03,2010,N,VIIRS,n,2,290.2,2.57,N,2
17.59768,83.18459,315.55,0.41,0.37,2020-11-03,2010,N,VIIRS,n,2,291.08,2.62,N,2
17.60875,83.20237,310.42,0.41,0.37,2020-11-03,2010,N,VIIRS,n,2,293.15,2.49,N,2
17.60535,83.20174,315.62,0.41,0.37,2020-11-03,2010,N,VIIRS,n,2,293.87,2.49,N,2
17.60043,83.18533,330.3,0.39,0.44,2020-11-04,0720,N,VIIRS,n,2,294.48,1.84,D,2
17.5998,83.18578,328.47,0.45,0.39,2020-11-04,1951,N,VIIRS,n,2,291.09,3.87,N,2
17.61161,83.20478,307.21,0.44,0.39,2020-11-04,1951,N,VIIRS,n,2,290.21,1.44,N,2
17.60806,83.20424,326.14,0.44,0.39,2020-11-04,1951,N,VIIRS,n,2,291.18,3.16,N,2
17.6004,83.18159,330.67,0.45,0.39,2020-11-04,1951,N,VIIRS,n,2,290.94,5.68,N,2
17.59886,83.18443,367,0.39,0.59,2020-11-05,0701,N,VIIRS,h,2,291.36,15.37,D,2
17.59872,83.18537,367,0.39,0.59,2020-11-05,0701,N,VIIRS,h,2,291.49,12.19,D,2
17.59798,83.18173,337.54,0.39,0.59,2020-11-05,0701,N,VIIRS,n,2,290.68,6.84,D,2
17.59696,83.18607,332.65,0.44,0.62,2020-11-06,0823,N,VIIRS,n,2,290.11,4.73,D,0
17.59655,83.18184,328.33,0.44,0.62,2020-11-06,0823,N,VIIRS,n,2,290.5,4.73,D,0
17.5966,83.18542,338.41,0.44,0.62,2020-11-06,0823,N,VIIRS,n,2,290.32,4.38,D,0
17.60285,83.18902,329.28,0.44,0.62,2020-11-06,0823,N,VIIRS,n,2,291,5.91,D,0
17.60241,83.1848,331.52,0.44,0.62,2020-11-06,0823,N,VIIRS,n,2,290.51,4.38,D,2
17.60183,83.18755,302.93,0.57,0.69,2020-11-06,1913,N,VIIRS,n,2,290.37,3.87,N,0
17.60233,83.18199,331.23,0.57,0.69,2020-11-06,1913,N,VIIRS,n,2,290.46,5.7,N,2
17.60222,83.18237,333.06,0.57,0.69,2020-11-06,1914,N,VIIRS,n,2,290.43,6.77,N,2
17.60378,83.18407,323.06,0.6,0.71,2020-11-06,2054,N,VIIRS,n,2,289.75,3.44,N,2
17.59733,83.1825,312.99,0.6,0.71,2020-11-06,2054,N,VIIRS,n,2,289.83,2.23,N,2
17.60016,83.18274,340.54,0.43,0.46,2020-11-07,0804,N,VIIRS,n,2,297.27,2.9,D,2
17.59977,83.18323,341.03,0.43,0.46,2020-11-07,0804,N,VIIRS,n,2,297.19,3.39,D,2
17.60191,83.18616,333.18,0.6,0.53,2020-11-07,2035,N,VIIRS,n,2,294.72,4.92,N,2
17.6082,83.20495,307.53,0.6,0.53,2020-11-07,2035,N,VIIRS,n,2,294.9,3.07,N,2
17.59708,83.18513,339.56,0.6,0.53,2020-11-07,2035,N,VIIRS,n,2,293.52,4.92,N,0
17.59986,83.18478,341.33,0.6,0.53,2020-11-07,2035,N,VIIRS,n,2,295.17,15.9,N,2
17.60625,83.20363,306.61,0.6,0.53,2020-11-07,2035,N,VIIRS,n,2,294.63,2.4,N,2
17.59988,83.18504,341,0.39,0.36,2020-11-08,0745,N,VIIRS,n,2,307.3,12.31,D,2
17.60592,83.20304,343.18,0.39,0.36,2020-11-08,0745,N,VIIRS,n,2,309.89,6.15,D,2
17.69411,83.24118,304.98,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,293.35,1.89,N,2
17.62283,83.19705,303.25,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,292.99,0.72,N,2
17.61045,83.20375,310.9,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,294.82,2.05,N,2
17.60682,83.20306,322.64,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,295.5,2.05,N,2
17.59899,83.18344,329.61,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,295.15,4.89,N,2
17.59747,83.19222,307.9,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,293.57,1,N,2
17.60262,83.18412,306.69,0.47,0.4,2020-11-08,2016,N,VIIRS,n,2,292.94,1.15,N,2
17.60092,83.18198,329.27,0.48,0.4,2020-11-09,0726,N,VIIRS,n,2,302.62,2.7,D,2
17.47098,82.76923,332.05,0.5,0.41,2020-11-09,0726,N,VIIRS,n,2,303.43,3.64,D,0
18.14914,83.65414,335.29,0.45,0.39,2020-11-09,0727,N,VIIRS,l,2,309.32,4.29,D,0
18.14843,83.64992,331.19,0.45,0.39,2020-11-09,0727,N,VIIRS,l,2,304.86,4.29,D,0
17.69346,83.24234,308.08,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,294.09,0.79,N,2
17.61121,83.20596,308.48,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,295.46,1.02,N,2
17.62298,83.19642,306.34,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,293.34,0.73,N,2
17.5972,83.18457,323.36,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,293.23,13.04,N,2
17.96367,83.15887,308.15,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,293.12,0.73,N,0
17.59776,83.18085,331.01,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,292.88,13.04,N,2
17.60112,83.18139,330.8,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,293.69,13.04,N,2
17.60841,83.20169,304.44,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,293.97,1.19,N,2
17.60505,83.20114,310.69,0.4,0.37,2020-11-09,1957,N,VIIRS,n,2,295.04,1.8,N,2
17.67885,83.08833,329.83,0.62,0.54,2020-11-10,0708,N,VIIRS,n,2,296.35,3.98,D,0
17.60718,83.20144,320.53,0.44,0.46,2020-11-10,1939,N,VIIRS,n,2,291.04,3.45,N,2
17.69602,83.24149,305.34,0.44,0.46,2020-11-10,1939,N,VIIRS,n,2,290.82,2.54,N,2
17.60601,83.20216,306.97,0.38,0.59,2020-11-12,2041,N,VIIRS,n,2,288.46,1.4,N,2
17.6051,83.20128,306.51,0.57,0.43,2020-11-13,2023,N,VIIRS,n,2,293.73,1.94,N,2
17.59817,83.19444,304.35,0.57,0.43,2020-11-13,2023,N,VIIRS,n,2,292.88,0.39,N,0
17.60905,83.20208,308.34,0.57,0.43,2020-11-13,2023,N,VIIRS,n,2,293.53,1.75,N,2
17.61102,83.19147,304.65,0.57,0.43,2020-11-13,2023,N,VIIRS,n,2,293.53,1.45,N,0
17.61497,83.19225,304.77,0.57,0.43,2020-11-13,2023,N,VIIRS,n,2,293.26,1.45,N,2
17.61179,83.20518,331.85,0.41,0.37,2020-11-14,0733,N,VIIRS,l,2,303.85,4.88,D,2
17.96417,83.50543,346.92,0.4,0.37,2020-11-14,0733,N,VIIRS,n,2,308.46,29.43,D,0
17.96477,83.50921,335.09,0.4,0.37,2020-11-14,0733,N,VIIRS,n,2,304.81,23.22,D,0
17.96079,83.50602,347.5,0.4,0.37,2020-11-14,0733,N,VIIRS,n,2,304.82,5.47,D,0
17.96139,83.5098,332.68,0.4,0.37,2020-11-14,0733,N,VIIRS,n,2,301.07,3.65,D,0
17.79482,82.8919,335.3,0.42,0.38,2020-11-14,0733,N,VIIRS,n,2,298.97,1.87,D,0
17.62251,83.19645,307.76,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,293.67,0.48,N,2
17.61087,83.20556,311.43,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,295.21,2.14,N,2
17.59775,83.18108,304.64,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,293.18,1.61,N,2
17.59718,83.18468,326.38,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,294.18,1.65,N,2
17.60106,83.18164,307.14,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,293.52,1.61,N,2
17.96411,83.15823,308.8,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,292.76,0.92,N,0
17.69338,83.24168,314.61,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,293.92,1.08,N,2
17.60049,83.18525,325.71,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,294.63,1.65,N,2
17.60482,83.20081,326.27,0.38,0.36,2020-11-14,2004,N,VIIRS,n,2,294.37,3.05,N,2
18.01517,83.49873,328.54,0.45,0.47,2020-11-15,0714,N,VIIRS,n,2,293.47,2.87,D,0
17.96152,83.50489,339.02,0.45,0.47,2020-11-15,0714,N,VIIRS,n,2,293.04,4.42,D,0
18.01381,83.49834,329.53,0.45,0.47,2020-11-15,0714,N,VIIRS,n,2,293.39,2.7,D,0
17.60989,83.20326,306.03,0.53,0.42,2020-11-15,1945,N,VIIRS,n,2,289.97,1.12,N,2
17.60423,83.187,306.1,0.53,0.42,2020-11-15,1945,N,VIIRS,n,2,287.14,1.06,N,2
17.60512,83.189,310.42,0.53,0.42,2020-11-15,1945,N,VIIRS,n,2,286.03,1.93,N,2
17.60602,83.20271,305.77,0.53,0.42,2020-11-15,1945,N,VIIRS,n,2,288.93,1.12,N,2
17.60761,83.2013,313.18,0.35,0.57,2020-11-16,1926,N,VIIRS,n,2,292.13,1.09,N,2
17.61253,83.20534,305.47,0.35,0.57,2020-11-16,1926,N,VIIRS,n,2,291.33,1.09,N,2
17.60615,83.20263,300.65,0.72,0.76,2020-11-17,1907,N,VIIRS,n,2,290.38,2.94,N,2
17.61018,83.20218,301.68,0.72,0.76,2020-11-17,1907,N,VIIRS,n,2,290.7,1.47,N,2
17.60816,83.20483,307.29,0.48,0.64,2020-11-17,2048,N,VIIRS,n,2,291.9,2.08,N,2
17.60623,83.20068,332.59,0.52,0.42,2020-11-18,0758,N,VIIRS,n,2,301.94,4,D,2
17.60783,83.20159,304.16,0.47,0.48,2020-11-18,2029,N,VIIRS,n,2,285.61,1.69,N,2
17.53265,83.00065,298.85,0.46,0.47,2020-11-18,2029,N,VIIRS,n,2,283.02,0.16,N,0
17.61218,83.20578,335.7,0.39,0.36,2020-11-19,0739,N,VIIRS,n,2,305.73,3.77,D,2
17.96679,83.50976,339.42,0.38,0.36,2020-11-19,0739,N,VIIRS,n,2,305.17,4.86,D,0
17.96359,83.16048,306.94,0.41,0.37,2020-11-19,2010,N,VIIRS,n,2,292.29,0.64,N,0
17.60915,83.20191,308.23,0.45,0.39,2020-11-20,1951,N,VIIRS,n,2,294.86,1.25,N,2
17.60559,83.20136,307.6,0.45,0.39,2020-11-20,1951,N,VIIRS,n,2,295.63,1.68,N,2
17.96277,83.16013,304.93,0.45,0.39,2020-11-20,1951,N,VIIRS,n,2,293.33,0.42,N,0
17.62376,83.19478,308.41,0.45,0.39,2020-11-20,1951,N,VIIRS,n,2,295.13,1.08,N,2
17.92991,82.83484,327.96,0.4,0.6,2020-11-21,0701,N,VIIRS,n,2,293.43,2.13,D,0
17.60437,83.18698,332.67,0.39,0.36,2020-11-24,0745,N,VIIRS,n,2,292.48,1.66,D,0
17.60641,83.2028,301.88,0.47,0.4,2020-11-24,2016,N,VIIRS,n,2,276.3,0.87,N,2
17.61003,83.2035,306.22,0.47,0.4,2020-11-24,2016,N,VIIRS,n,2,277.25,0.87,N,2
17.62242,83.19682,299.58,0.47,0.4,2020-11-24,2016,N,VIIRS,n,2,276.51,0.76,N,2
17.611,83.20539,305.51,0.38,0.58,2020-11-28,2041,N,VIIRS,n,2,290.43,1.36,N,2
17.61014,83.20351,327.27,0.44,0.38,2020-11-29,0751,N,VIIRS,l,2,301.99,1.94,D,2
17.60594,83.2007,306.84,0.57,0.43,2020-11-29,2022,N,VIIRS,n,2,292.99,2.43,N,2
17.62362,83.19328,304.2,0.57,0.43,2020-11-29,2022,N,VIIRS,n,2,291.71,0.88,N,2
17.96373,83.16025,307.12,0.38,0.36,2020-11-30,2003,N,VIIRS,n,2,291.96,0.77,N,0
17.96817,83.1536,301.93,0.38,0.36,2020-11-30,2003,N,VIIRS,n,2,291.7,0.44,N,0
17.62306,83.19568,311.24,0.38,0.36,2020-11-30,2004,N,VIIRS,n,2,293.24,0.96,N,2
17.6048,83.20364,303.38,0.38,0.36,2020-11-30,2004,N,VIIRS,n,2,293.3,0.82,N,2
17.60538,83.20004,306.01,0.38,0.36,2020-11-30,2004,N,VIIRS,n,2,293.03,0.82,N,2
17.60811,83.20421,307.47,0.38,0.36,2020-11-30,2004,N,VIIRS,n,2,294.69,0.82,N,2
17.61142,83.20478,308.81,0.38,0.36,2020-11-30,2004,N,VIIRS,n,2,293.76,0.72,N,2
17.69265,83.24117,307.16,0.53,0.42,2020-12-01,1945,N,VIIRS,n,2,291.58,1.95,N,2
17.60256,83.20065,311.72,0.53,0.42,2020-12-01,1945,N,VIIRS,n,2,292.76,1.41,N,2
17.60644,83.20122,306.86,0.53,0.42,2020-12-01,1945,N,VIIRS,n,2,293.25,2.83,N,2
17.62333,83.19336,302.87,0.54,0.42,2020-12-01,1945,N,VIIRS,n,2,292.28,0.68,N,2
17.61077,83.2034,304.72,0.53,0.42,2020-12-01,1945,N,VIIRS,n,2,292.64,0.97,N,2
17.62309,83.19553,304.03,0.36,0.57,2020-12-02,1926,N,VIIRS,n,2,291.4,1.08,N,2
17.61173,83.20108,304.66,0.36,0.57,2020-12-02,1926,N,VIIRS,n,2,290.77,1.08,N,0
17.61135,83.20451,309.34,0.36,0.57,2020-12-02,1926,N,VIIRS,n,2,292.05,1.53,N,2
17.60642,83.20045,309.4,0.36,0.57,2020-12-02,1926,N,VIIRS,n,2,291.68,1.08,N,2
17.69291,83.24325,340.92,0.53,0.42,2020-12-04,0758,N,VIIRS,n,2,296.93,8.84,D,2
17.86283,83.37342,330.69,0.38,0.36,2020-12-05,0739,N,VIIRS,n,2,299.16,5.57,D,0
17.60674,83.20161,332.73,0.39,0.36,2020-12-05,0739,N,VIIRS,l,2,305.52,3.71,D,2
17.61053,83.18783,309.81,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,291.32,1.29,N,0
17.60802,83.20309,310.96,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,292.7,0.89,N,2
17.6133,83.19225,307.89,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,291.71,0.9,N,2
17.61141,83.2037,306.47,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,292.43,0.89,N,2
17.59909,83.19362,306.86,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,291.6,0.98,N,2
17.60462,83.20247,308.23,0.41,0.37,2020-12-05,2010,N,VIIRS,n,2,292.04,1.52,N,2
17.69325,83.2427,307.37,0.45,0.39,2020-12-06,1951,N,VIIRS,n,2,292.34,0.94,N,2
17.60517,83.20406,306.26,0.45,0.39,2020-12-06,1951,N,VIIRS,n,2,292.92,1.41,N,2
17.60873,83.20458,308.05,0.45,0.39,2020-12-06,1951,N,VIIRS,n,2,293.92,1.41,N,2
17.61407,83.19247,303.66,0.45,0.39,2020-12-06,1951,N,VIIRS,n,2,292.36,0.67,N,2
17.62476,83.19412,304.31,0.45,0.39,2020-12-06,1951,N,VIIRS,n,2,292.39,1.18,N,2
17.60068,83.18414,346.28,0.39,0.59,2020-12-07,0701,N,VIIRS,n,2,298.07,4.67,D,2
17.62338,83.1965,304.63,0.56,0.52,2020-12-07,1932,N,VIIRS,n,2,292.64,0.97,N,2
17.6078,83.20542,305.46,0.56,0.52,2020-12-07,1932,N,VIIRS,n,2,294.32,3.06,N,0
17.61115,83.20482,305.56,0.57,0.69,2020-12-08,1913,N,VIIRS,n,2,293.43,0.75,N,2
17.69369,83.24288,303.12,0.6,0.7,2020-12-08,2054,N,VIIRS,n,2,291.3,0.92,N,2
17.64117,82.78544,339.58,0.41,0.45,2020-12-09,0804,N,VIIRS,n,2,300.66,2.17,D,0
17.69431,83.24084,304.7,0.59,0.53,2020-12-09,2035,N,VIIRS,n,2,292,1.89,N,2
17.60853,83.20374,305.33,0.59,0.53,2020-12-09,2035,N,VIIRS,n,2,293.92,2.42,N,2
17.60761,83.2036,335.53,0.39,0.36,2020-12-10,0745,N,VIIRS,l,2,306.37,4.85,D,2
17.60668,83.20288,310.61,0.47,0.39,2020-12-10,2016,N,VIIRS,n,2,294.13,1.68,N,2
17.61029,83.20357,315.4,0.47,0.39,2020-12-10,2016,N,VIIRS,n,2,293.63,1.68,N,2
17.62264,83.19691,307.94,0.47,0.39,2020-12-10,2016,N,VIIRS,n,2,292.07,0.63,N,2
17.69411,83.24021,308.62,0.47,0.4,2020-12-10,2016,N,VIIRS,n,2,291.88,1.16,N,2
17.53429,83.00266,331.81,0.49,0.4,2020-12-11,0726,N,VIIRS,n,2,302.83,3.53,D,0
17.69528,83.24072,335.27,0.48,0.4,2020-12-11,0726,N,VIIRS,n,2,301.93,4.43,D,2
17.53799,83.00198,328.42,0.49,0.4,2020-12-11,0726,N,VIIRS,n,2,302.99,2.6,D,0
17.60421,83.20332,303.25,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,292.69,1.05,N,2
17.62273,83.19485,311.02,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,292.66,1.41,N,2
17.62385,83.19424,307.28,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,291.99,0.71,N,2
17.68544,82.96526,306.8,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,290.91,0.56,N,0
17.69288,83.23998,314.57,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,292.28,1.6,N,2
17.60757,83.20387,323.01,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,294.52,1.05,N,2
17.60477,83.19958,302.57,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,292.35,1.82,N,2
17.61094,83.20441,312.16,0.4,0.37,2020-12-11,1957,N,VIIRS,n,2,294.15,1.18,N,2
17.60704,83.20063,309.37,0.44,0.46,2020-12-12,1938,N,VIIRS,n,2,293.17,2.2,N,2
17.61081,83.20545,309.39,0.44,0.46,2020-12-12,1938,N,VIIRS,n,2,293.3,0.73,N,2
17.61113,83.20406,305.22,0.45,0.63,2020-12-13,1919,N,VIIRS,n,2,292.53,2.35,N,2
17.69333,83.24441,301.65,0.38,0.58,2020-12-14,2041,N,VIIRS,n,2,291.11,0.6,N,2
17.60959,83.20516,306.78,0.38,0.58,2020-12-14,2041,N,VIIRS,n,2,292.18,1.09,N,2
17.69293,83.24068,332.78,0.44,0.38,2020-12-15,0751,N,VIIRS,n,2,299.5,2.25,D,2
17.60374,83.20222,304,0.57,0.43,2020-12-15,2022,N,VIIRS,n,2,291.66,1.1,N,2
17.62145,83.19482,303.77,0.56,0.43,2020-12-15,2022,N,VIIRS,n,2,290.23,1.01,N,2
17.61163,83.20381,314.68,0.57,0.43,2020-12-15,2022,N,VIIRS,n,2,291.15,2.14,N,2
17.60769,83.20302,305.57,0.57,0.43,2020-12-15,2022,N,VIIRS,n,2,292.43,1.1,N,2
17.61155,83.20407,305.4,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,292.41,0.98,N,2
17.61326,83.19326,305.17,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,291.86,1.66,N,2
17.62319,83.19497,312.67,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,292.54,1.09,N,2
17.96385,83.15959,308.23,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,291.68,0.78,N,0
17.60824,83.20351,312.32,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,293.66,0.98,N,2
17.60493,83.20294,314.7,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,294.02,1.36,N,2
17.6022,83.19877,305.13,0.38,0.36,2020-12-16,2003,N,VIIRS,n,2,292.6,1.22,N,2
17.98655,82.95264,339.14,0.49,0.49,2020-12-17,0714,N,VIIRS,n,2,297.49,4.59,D,0
17.71136,82.79492,328.68,0.51,0.49,2020-12-17,0714,N,VIIRS,n,2,298.11,3.72,D,0
17.6111,83.20578,304.95,0.53,0.42,2020-12-17,1945,N,VIIRS,n,2,293.3,2.32,N,2
17.69398,83.24004,302.57,0.53,0.42,2020-12-17,1945,N,VIIRS,n,2,292.33,1.68,N,2
17.6131,83.19057,307.76,0.54,0.42,2020-12-17,1945,N,VIIRS,n,2,293.18,2.04,N,0
17.60401,83.19956,304.94,0.54,0.42,2020-12-17,1945,N,VIIRS,n,2,293.14,1.57,N,2
17.59861,83.18294,354.86,0.47,0.64,2020-12-19,2047,N,VIIRS,n,2,291.9,4.04,N,2
17.59764,83.18742,303.11,0.47,0.64,2020-12-19,2047,N,VIIRS,n,2,290.93,4.04,N,2
17.60651,83.20348,304.35,0.48,0.64,2020-12-19,2047,N,VIIRS,n,2,292.54,1.11,N,2
17.60112,83.18318,329.48,0.52,0.42,2020-12-20,0757,N,VIIRS,n,2,300.25,2.88,D,2
17.62408,83.19661,303.53,0.47,0.48,2020-12-20,2028,N,VIIRS,n,2,291.13,0.59,N,2
17.60497,83.20171,304.16,0.47,0.48,2020-12-20,2028,N,VIIRS,n,2,292.51,1.36,N,2
17.60933,83.20264,303.76,0.47,0.48,2020-12-20,2028,N,VIIRS,n,2,292.25,1.7,N,2
17.60848,83.20489,333.25,0.39,0.36,2020-12-21,0739,N,VIIRS,l,2,308.2,3.43,D,2
17.69501,83.24181,333.28,0.38,0.36,2020-12-21,0739,N,VIIRS,n,2,304.77,2.32,D,2
17.85112,83.04827,335.3,0.39,0.36,2020-12-21,0739,N,VIIRS,n,2,307.4,2.91,D,0
17.6057,83.18679,334.77,0.39,0.36,2020-12-21,0739,N,VIIRS,n,2,303.43,1.81,D,0
17.61506,83.19067,303.94,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,291.96,0.97,N,2
17.53121,82.99979,300.99,0.4,0.37,2020-12-21,2010,N,VIIRS,n,2,289.68,0.38,N,0
17.59744,83.19143,310.48,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,290.71,0.94,N,2
17.60297,83.20028,303.33,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,292.61,0.84,N,2
17.60637,83.2009,313.5,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,293.25,1.47,N,2
17.60977,83.20152,312.8,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,290.46,1.47,N,2
17.60914,83.20533,324.21,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,294.82,2.14,N,2
17.62122,83.19573,302.12,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,290.31,0.63,N,2
17.62462,83.19636,300.02,0.41,0.37,2020-12-21,2010,N,VIIRS,n,2,289.93,0.63,N,2
17.96365,83.16055,300.14,0.4,0.37,2020-12-21,2010,N,VIIRS,n,2,288.95,0.7,N,0
17.67245,82.81065,339.76,0.41,0.45,2020-12-22,0720,N,VIIRS,n,2,301.23,2.79,D,0
17.60826,83.08324,335.12,0.39,0.44,2020-12-22,0720,N,VIIRS,n,2,300.53,2.69,D,0
17.6102,83.20426,311.68,0.45,0.39,2020-12-22,1951,N,VIIRS,n,2,293.72,1.3,N,2
17.62269,83.19328,306.84,0.45,0.39,2020-12-22,1951,N,VIIRS,n,2,291.11,1.18,N,2
17.60665,83.20371,311.31,0.45,0.39,2020-12-22,1951,N,VIIRS,n,2,294.16,2.34,N,2
17.59716,83.19362,305.99,0.45,0.39,2020-12-22,1951,N,VIIRS,n,2,290.2,0.79,N,2
17.60893,83.20151,303.81,0.56,0.51,2020-12-23,1932,N,VIIRS,n,2,291.09,1.71,N,2
17.60381,83.19928,302.27,0.56,0.51,2020-12-23,1932,N,VIIRS,n,2,291.27,1.58,N,2
17.60416,83.20089,304.19,0.56,0.51,2020-12-23,1932,N,VIIRS,n,2,291.67,1.41,N,2
17.60867,83.19728,302.55,0.57,0.69,2020-12-24,1913,N,VIIRS,n,2,289.83,3,N,0
17.60766,83.20211,316.79,0.57,0.69,2020-12-24,1913,N,VIIRS,n,2,291.31,2.98,N,2
17.60817,83.20288,311.32,0.57,0.69,2020-12-24,1913,N,VIIRS,n,2,290.98,1.95,N,2
17.72498,82.8345,328.39,0.41,0.45,2020-12-25,0804,N,VIIRS,n,2,297.68,1.43,D,0
17.69336,83.24158,335.59,0.43,0.46,2020-12-25,0804,N,VIIRS,n,2,297.52,3.41,D,2
17.61065,83.20501,309.76,0.59,0.53,2020-12-25,2035,N,VIIRS,n,2,290.54,1.34,N,2
